aa	1.9
ac	1.3
ag	1.6
at	0.9
ca	1.9
cc	3.1
cg	3.6
ct	1.6
ga	1.6
gc	3.1
gg	3.1
gt	1.3
ta	1.5
tc	1.6
tg	1.9
tt	1.9
